   36,  373, -0.3868, -0.3814, -0.3908,  373,   4.7659,   3.7009,   1.1220,
   36,  385, -0.3544, -0.3697, -0.4108,  385,   8.2320,   1.7975,   2.8339,
   36,  397, -0.3136, -0.3298, -0.3826,  397,  11.0982,   4.8778,   2.6619,
   36,  409, -0.0269, -0.4211, -0.3868,  409,  -8.2121,  14.6402,   4.7659,
   36,  421, -0.0338, -0.1419, -0.3544,  421, -12.6131,   0.7707,   8.2320,
   36,  433, -0.3054, -0.0092, -0.3136,  433,   2.4895, -12.5144,  11.0982,
   36,  445, -0.3291, -0.1525, -0.0269,  445,   5.5805,  -6.7197,  -8.2121,
   36,  457, -0.2069, -0.3550, -0.0338,  457,   0.8306,   6.3962, -12.6131,
   36,  469, -0.2006, -0.2662, -0.3054,  469,   2.3929,   4.2936,   2.4895,
   36,  481, -0.1259, -0.1843, -0.3291,  481,  -2.8907,   0.5533,   5.5805,
   36,  493, -0.1490, -0.1755, -0.2069,  493,  -1.8321,   0.3765,   0.8306,
   36,  505, -0.2280, -0.1519, -0.2006,  505,   2.1571,  -2.6641,   2.3929,
   36,  517, -0.2404, -0.1848, -0.1259,  517,   5.2956,   0.2777,  -2.8907,
   36,  529, -0.2135, -0.2193, -0.1490,  529,   7.3132,   1.8765,  -1.8321,
   36,  541, -0.0991, -0.2192, -0.2280,  541,   1.4242,   6.9423,   2.1571,
   36,  553, -0.0179, -0.1653, -0.2404,  553,  -3.7622,   4.2539,   5.2956,
   36,  565, -0.0784, -0.0088, -0.2135,  565,  -4.2653,  -3.9379,   7.3132,
   36,  577, -0.1936, -0.0491, -0.0991,  577,   5.3380,  -5.1422,   1.4242,
   36,  589, -0.2615, -0.0880, -0.0179,  589,  12.1492,  -3.1751,  -3.7622,
   36,  601, -0.0311, -0.2169, -0.0784,  601,   0.8686,   7.7874,  -4.2653,
   36,  613,  0.0421, -0.1311, -0.1936,  613,  -7.2495,   6.4665,   5.3380,
   36,  625, -0.0754,  0.0659, -0.2615,  625,   0.3327,  -6.4694,  12.1492,
   36,  637, -0.1600,  0.0222, -0.0311,  637,   5.6188,  -6.2698,   0.8686,
   36,  649, -0.0606, -0.1336,  0.0421,  649,   2.0602,   3.6035,  -7.2495,
   36,  661, -0.1052, -0.0943, -0.0754,  661,   7.5654,   1.8810,   0.3327,
   36,  673, -0.0437, -0.0422, -0.1600,  673,   6.7193,   1.8806,   5.6188,
   36,  685,  0.0664, -0.0820, -0.0606,  685,   1.2868,   7.8126,   2.0602,
   36,  697,  0.0663,  0.0785, -0.1052,  697,   2.0634,  -0.4760,   7.5654,
   36,  709,  0.0526,  0.1090, -0.0437,  709,   3.9168,  -0.7569,   6.7193,
   36,  721,  0.1309,  0.0462,  0.0664,  721,  -0.3245,   4.1250,   1.2868,
   36,  733,  0.1426,  0.1137,  0.0663,  733,  -1.0898,   1.7434,   2.0634,
   36,  745,  0.1003,  0.1640,  0.0526,  745,   3.5306,  -2.9332,   3.9168,
   36,  757,  0.1578,  0.0895,  0.1309,  757,  -1.7271,   3.4566,  -0.3245,
   36,  769,  0.2575,  0.1021,  0.1426,  769, -11.9158,   1.6663,  -1.0898,
   36,  781,  0.0737,  0.2369,  0.1003,  781,  -4.8879,  -7.7621,   3.5306,
   36,  793, -0.0057,  0.1636,  0.1578,  793,  -1.9111,  -8.4181,  -1.7271,
   36,  805, -0.0084,  0.0556,  0.2575,  805,  -2.6206,  -4.0447, -11.9158,
   36,  817, -0.0007, -0.0406,  0.0737,  817,  -6.0058,  -0.2436,  -4.8879,
   36,  829, -0.1371, -0.0093, -0.0057,  829,   4.0169,  -4.0192,  -1.9111,
   36,  841, -0.1875, -0.0573, -0.0084,  841,   9.8074,  -3.7122,  -2.6206,
   36,  853, -0.0472, -0.1958, -0.0007,  853,   6.3203,   9.3368,  -6.0058,
   36,  865,  0.1170, -0.1588, -0.1371,  865,  -7.2146,  11.3189,   4.0169,
   36,  877,  0.1240,  0.1428, -0.1875,  877, -11.4787,  -6.7638,   9.8074,
   36,  889, -0.0976,  0.1118, -0.0472,  889,  -3.1520,  -9.0474,   6.3203,
   36,  901, -0.2198,  0.0113,  0.1170,  901,   8.8946,  -7.9113,  -7.2146,
   36,  913, -0.2093, -0.1319,  0.1240,  913,  13.4497,   0.7912, -11.4787,
   36,  925,  0.0691, -0.2478, -0.0976,  925,  -0.1355,  13.8824,  -3.1520,
   36,  937,  0.1273, -0.0935, -0.2198,  937,  -5.1405,   8.9606,   8.8946,
   36,  949,  0.0446,  0.1523, -0.2093,  949,  -0.0351,  -6.1029,  13.4497,
   36,  961,  0.0048,  0.0376,  0.0691,  961,   3.7183,   0.9075,  -0.1355,
   36,  973,  0.0724, -0.0083,  0.1273,  973,   1.8838,   3.6369,  -5.1405,
   36,  985,  0.1900,  0.0672,  0.0446,  985, -11.0799,   0.6891,  -0.0351,
   36,  997,  0.0986,  0.0939,  0.0048,  997,  -8.7278,  -2.1408,   3.7183,
   36, 1009, -0.1475,  0.1655,  0.0724, 1009,   4.5616, -11.8177,   1.8838,
   36, 1021, -0.0888,  0.0179,  0.1900, 1021,   3.4082,  -4.4556, -11.0799,
   36, 1033, -0.0350, -0.1586,  0.0986, 1033,   0.9108,   6.0452,  -8.7278,
   36, 1045, -0.0700, -0.0380, -0.1475, 1045,   5.7815,   0.7352,   4.5616,
   36, 1057, -0.0119, -0.0438, -0.0888, 1057,   2.8672,   2.2251,   3.4082,
   36, 1069,  0.0984, -0.0533, -0.0350, 1069,  -5.6792,   5.9547,   0.9108,
   36, 1081, -0.0110,  0.0712, -0.0700, 1081,   0.4276,  -3.5513,   5.7815,
   36, 1093, -0.1112,  0.1045, -0.0119, 1093,   9.8279,  -7.1434,   2.8672,
   36, 1105,  0.0908, -0.1378,  0.0984, 1105,  -4.9476,  10.8291,  -5.6792,
   36, 1117,  0.1416,  0.0224, -0.0110, 1117,  -9.5641,   0.3139,   0.4276,
   36, 1129, -0.0774,  0.1521, -0.1112, 1129,  -0.3447,  -8.0956,   9.8279,
   36, 1141, -0.1011, -0.0005,  0.0908, 1141,   6.6030,  -4.1348,  -4.9476,
   36, 1153, -0.0852, -0.0972,  0.1416, 1153,   7.3913,   4.2903,  -9.5641,
   36, 1165,  0.0861, -0.1426, -0.0774, 1165,   1.3924,   9.8203,  -0.3447,
   60,  373, -0.4195, -0.3912, -0.2340,  373,   7.9456,   1.4675,  -3.9017,
   60,  385, -0.2696, -0.3957, -0.3717,  385,   2.5875,   3.7233,   0.2161,
   60,  397, -0.1559, -0.4370, -0.4013,  397,  -2.2225,   7.4057,   1.7682,
   60,  409, -0.0830, -0.3187, -0.4098,  409,  -4.5660,   4.7633,   2.8525,
   60,  421, -0.1536, -0.2419, -0.4275,  421,  -2.4589,   0.7815,   5.7484,
   60,  433, -0.3049, -0.0885, -0.4195,  433,   2.7880,  -4.5028,   7.9456,
   60,  445, -0.3092, -0.1242, -0.2696,  445,   4.1721,  -3.2216,   2.5875,
   60,  457, -0.1973, -0.2410, -0.1559,  457,   0.5347,   0.8401,  -2.2225,
   60,  469, -0.1762, -0.3250, -0.0830,  469,  -0.1694,   4.0048,  -4.5660,
   60,  481, -0.1510, -0.2365, -0.1536,  481,  -1.0126,   1.8754,  -2.4589,
   60,  493, -0.1871, -0.1622, -0.3049,  493,   0.8866,  -0.9046,   2.7880,
   60,  505, -0.2606, -0.1765, -0.3092,  505,   4.7017,  -0.0590,   4.1721,
   60,  517, -0.2113, -0.1783, -0.1973,  517,   3.6330,  -0.2085,   0.5347,
   60,  529, -0.1509, -0.2315, -0.1762,  529,   1.9291,   3.3386,  -0.1694,
   60,  541, -0.0503, -0.2322, -0.1510,  541,  -2.4890,   3.8393,  -1.0126,
   60,  553, -0.0709, -0.1592, -0.1871,  553,  -0.9230,   2.0537,   0.8866,
   60,  565, -0.1674, -0.0980, -0.2606,  565,   3.1457,  -0.7078,   4.7017,
   60,  577, -0.1712, -0.0202, -0.2113,  577,   3.8909,  -3.3795,   3.6330,
   60,  589, -0.1270, -0.1328, -0.1509,  589,   1.5821,   1.3347,   1.9291,
   60,  601, -0.0204, -0.1601, -0.0503,  601,  -1.1226,   3.4402,  -2.4890,
   60,  613, -0.0343, -0.1420, -0.0709,  613,  -0.7582,   2.4976,  -0.9230,
   60,  625, -0.0926, -0.0473, -0.1674,  625,   1.4949,  -0.8025,   3.1457,
   60,  637, -0.1633,  0.0060, -0.1712,  637,   5.2627,  -2.0199,   3.8909,
   60,  649, -0.0833, -0.0344, -0.1270,  649,   4.1126,  -0.9915,   1.5821,
   60,  661, -0.0622, -0.1325, -0.0204,  661,   4.0607,   3.1993,  -1.1226,
   60,  673, -0.0067, -0.1299, -0.0343,  673,   3.1506,   4.9844,  -0.7582,
   60,  685,  0.0629, -0.0433, -0.0926,  685,   1.5902,   2.8060,   1.4949,
   60,  697,  0.0817, -0.0325, -0.1633,  697,   1.1634,   3.4993,   5.2627,
   60,  709,  0.0854,  0.0500, -0.0833,  709,   1.1717,   1.8936,   4.1126,
   60,  721,  0.1032,  0.0842, -0.0622,  721,   1.5758,   1.3770,   4.0607,
   60,  733,  0.1471,  0.0914, -0.0067,  733,  -0.6124,   0.6392,   3.1506,
   60,  745,  0.1883,  0.1104,  0.0629,  745,  -3.6478,   1.1072,   1.5902,
   60,  757,  0.1967,  0.1394,  0.0817,  757,  -5.2448,  -0.1740,   1.1634,
   60,  769,  0.1877,  0.1551,  0.0854,  769,  -6.1740,  -1.5297,   1.1717,
   60,  781,  0.0542,  0.1696,  0.1032,  781,  -3.0349,  -3.7011,   1.5758,
   60,  793,  0.0134,  0.2082,  0.1471,  793,  -3.1842,  -6.0114,  -0.6124,
   60,  805, -0.0488,  0.1152,  0.1883,  805,  -0.5153,  -4.3996,  -3.6478,
   60,  817, -0.0997,  0.0516,  0.1967,  817,   2.0801,  -3.6451,  -5.2448,
   60,  829, -0.1496, -0.0122,  0.1877,  829,   5.3641,  -2.7877,  -6.1740,
   60,  841, -0.0832, -0.0879,  0.0542,  841,   2.3087,   1.4082,  -3.0349,
   60,  853,  0.0652, -0.1534,  0.0134,  853,  -3.5310,   4.9319,  -3.1842,
   60,  865,  0.1105, -0.1166, -0.0488,  865,  -6.8074,   3.6164,  -0.5153,
   60,  877, -0.0095, -0.0143, -0.0997,  877,  -1.8032,  -0.4201,   2.0801,
   60,  889, -0.2020,  0.1487, -0.1496,  889,   5.9214,  -7.1770,   5.3641,
   60,  901, -0.1757,  0.0483, -0.0832,  901,   6.1884,  -4.5753,   2.3087,
   60,  913, -0.0904, -0.1315,  0.0652,  913,   3.8264,   3.0885,  -3.5310,
   60,  925,  0.0695, -0.1888,  0.1105,  925,  -0.5455,   6.3803,  -6.8074,
   60,  937,  0.0711, -0.1319, -0.0095,  937,  -0.2120,   4.7950,  -1.8032,
   60,  949,  0.0183, -0.0233, -0.2020,  949,   2.1617,   2.4679,   5.9214,
   60,  961,  0.0929,  0.0912, -0.1757,  961,  -2.4415,  -0.9815,   6.1884,
   60,  973,  0.1468,  0.0356, -0.0904,  973,  -5.2676,   0.9736,   3.8264,
   60,  985,  0.1044,  0.0335,  0.0695,  985,  -4.3928,   0.7790,  -0.5455,
   60,  997,  0.0125,  0.1427,  0.0711,  997,  -1.5656,  -4.7885,  -0.2120,
   60, 1009, -0.1273,  0.1053,  0.0183, 1009,   2.9123,  -4.2553,   2.1617,
   60, 1021, -0.0967,  0.0613,  0.0929, 1021,   3.4464,  -3.1628,  -2.4415,
   60, 1033, -0.0460, -0.0313,  0.1468, 1033,   2.2419,  -0.2637,  -5.2676,
   60, 1045,  0.0062, -0.1292,  0.1044, 1045,  -0.1618,   3.4785,  -4.3928,
   60, 1057,  0.0113, -0.0712,  0.0125, 1057,  -0.1097,   3.2155,  -1.5656,
   60, 1069,  0.0103, -0.0100, -0.1273, 1069,   1.2691,   0.4978,   2.9123,
   60, 1081,  0.0197,  0.0277, -0.0967, 1081,  -0.6053,  -1.1788,   3.4464,
   60, 1093,  0.0050, -0.0054, -0.0460, 1093,  -0.5312,   1.6946,   2.2419,
   60, 1105,  0.0844,  0.0441,  0.0062, 1105,  -4.1368,  -0.7682,  -0.1618,
   60, 1117,  0.0207, -0.0211,  0.0113, 1117,  -0.6469,   0.8186,  -0.1097,
   60, 1129, -0.1233,  0.0660,  0.0103, 1129,   4.4550,  -3.1669,   1.2691,
   60, 1141, -0.0862,  0.0752,  0.0197, 1141,   4.9422,  -2.8876,  -0.6053,
   60, 1153, -0.0704, -0.0882,  0.0050, 1153,   6.0947,   3.0739,  -0.5312,
   60, 1165,  0.0672, -0.0872,  0.0844, 1165,   3.2615,   3.8441,  -4.1368,
   84,  373, -0.2957, -0.4212, -0.2419,  373,   1.4518,   2.6845,  -2.0687,
   84,  385, -0.2276, -0.4562, -0.2226,  385,   0.1126,   4.8445,  -2.7673,
   84,  397, -0.1831, -0.4061, -0.2840,  397,  -0.7749,   4.5039,  -1.3531,
   84,  409, -0.1389, -0.3351, -0.3931,  409,  -1.5624,   2.3960,   1.3631,
   84,  421, -0.2051, -0.2329, -0.4435,  421,   0.3142,   0.0760,   3.7832,
   84,  433, -0.2881, -0.2372, -0.4597,  433,   2.0573,   0.4329,   5.5799,
   84,  445, -0.2652, -0.1516, -0.3822,  445,   1.7304,  -1.1761,   3.7927,
   84,  457, -0.1921, -0.1734, -0.2957,  457,   0.1987,  -0.6219,   1.4518,
   84,  469, -0.1947, -0.2468, -0.2276,  469,   0.6690,   1.1747,   0.1126,
   84,  481, -0.2043, -0.2810, -0.1831,  481,   1.7146,   1.8219,  -0.7749,
   84,  493, -0.2040, -0.2197, -0.1389,  493,   1.9867,   0.8510,  -1.5624,
   84,  505, -0.2205, -0.1749, -0.2051,  505,   2.5670,  -0.1777,   0.3142,
   84,  517, -0.1502, -0.2142, -0.2881,  517,   0.4898,   1.6712,   2.0573,
   84,  529, -0.1385, -0.2155, -0.2652,  529,   0.8362,   1.9726,   1.7304,
   84,  541, -0.1165, -0.2076, -0.1921,  541,   0.9495,   2.1314,   0.1987,
   84,  553, -0.1050, -0.1781, -0.1947,  553,   0.9768,   1.1987,   0.6690,
   84,  565, -0.1188, -0.1204, -0.2043,  565,   0.8009,  -0.0777,   1.7146,
   84,  577, -0.1295, -0.1319, -0.2040,  577,   1.4218,   0.9039,   1.9867,
   84,  589, -0.1248, -0.0964, -0.2205,  589,   1.4856,   0.7565,   2.5670,
   84,  601, -0.0430, -0.1235, -0.1502,  601,  -0.0263,   1.1219,   0.4898,
   84,  613, -0.0816, -0.1069, -0.1385,  613,   1.5329,   0.6013,   0.8362,
   84,  625, -0.1237, -0.1226, -0.1165,  625,   3.1692,   1.3303,   0.9495,
   84,  637, -0.1397, -0.0597, -0.1050,  637,   4.0532,  -0.0155,   0.9768,
   84,  649, -0.0653, -0.0338, -0.1188,  649,   3.0449,  -0.0329,   0.8009,
   84,  661, -0.0434, -0.0949, -0.1295,  661,   3.0832,   2.2059,   1.4218,
   84,  673,  0.0154, -0.1325, -0.1248,  673,   2.0999,   3.4321,   1.4856,
   84,  685,  0.0758, -0.1032, -0.0430,  685,   0.9131,   3.5423,  -0.0263,
   84,  697,  0.0715, -0.0467, -0.0816,  697,   1.5780,   2.9898,   1.5329,
   84,  709,  0.1008, -0.0220, -0.1237,  709,   0.6006,   2.9650,   3.1692,
   84,  721,  0.1687,  0.0728, -0.1397,  721,  -1.7902,   0.7827,   4.0532,
   84,  733,  0.1938,  0.0846, -0.0653,  733,  -3.1234,   1.1104,   3.0449,
   84,  745,  0.1895,  0.0903, -0.0434,  745,  -3.7397,   0.8910,   3.0832,
   84,  757,  0.1771,  0.1491,  0.0154,  757,  -4.1743,  -0.7777,   2.0999,
   84,  769,  0.1674,  0.1861,  0.0758,  769,  -5.0219,  -2.5314,   0.9131,
   84,  781,  0.0239,  0.1825,  0.0715,  781,  -1.8053,  -3.1364,   1.5780,
   84,  793, -0.0554,  0.1662,  0.1008,  793,   0.3549,  -3.5423,   0.6006,
   84,  805, -0.0995,  0.1876,  0.1687,  805,   2.2154,  -4.9214,  -1.7902,
   84,  817, -0.0765,  0.1093,  0.1938,  817,   1.2153,  -4.1351,  -3.1234,
   84,  829, -0.0509, -0.0096,  0.1895,  829,   0.1034,  -0.7658,  -3.7397,
   84,  841, -0.0090, -0.0994,  0.1771,  841,  -1.6032,   1.9224,  -4.1743,
   84,  853,  0.0202, -0.0856,  0.1674,  853,  -1.6039,   1.5431,  -5.0219,
   84,  865, -0.0170, -0.0739,  0.0239,  865,  -0.0693,   0.8868,  -1.8053,
   84,  877, -0.0660, -0.0321, -0.0554,  877,   1.4266,  -0.7662,   0.3549,
   84,  889, -0.1547,  0.0076, -0.0995,  889,   3.5459,  -1.8005,   2.2154,
   84,  901, -0.1252,  0.0319, -0.0765,  901,   3.4612,  -1.3536,   1.2153,
   84,  913, -0.0700, -0.0571, -0.0509,  913,   2.8104,   1.1586,   0.1034,
   84,  925,  0.0425, -0.1170, -0.0090,  925,   0.8601,   2.5062,  -1.6032,
   84,  937,  0.1088, -0.1411,  0.0202,  937,  -1.8371,   3.7323,  -1.6039,
   84,  949,  0.0976, -0.1030, -0.0170,  949,  -2.2280,   3.2897,  -0.0693,
   84,  961,  0.0868, -0.0069, -0.0660,  961,  -2.2565,   1.5696,   1.4266,
   84,  973,  0.0946,  0.0876, -0.1547,  973,  -2.5604,  -0.6122,   3.5459,
   84,  985,  0.0550,  0.0981, -0.1252,  985,  -1.8100,  -2.0478,   3.4612,
   84,  997, -0.0333,  0.0807, -0.0700,  997,   0.6624,  -2.0072,   2.8104,
   84, 1009, -0.1256,  0.1022,  0.0425, 1009,   2.9406,  -2.6927,   0.8601,
   84, 1021, -0.0474,  0.0619,  0.1088, 1021,   0.9907,  -1.9692,  -1.8371,
   84, 1033, -0.0189,  0.0162,  0.0976, 1033,   0.5426,  -0.8380,  -2.2280,
   84, 1045, -0.0286, -0.0724,  0.0868, 1045,   1.5369,   1.8154,  -2.2565,
   84, 1057,  0.0241, -0.0966,  0.0946, 1057,  -0.3609,   2.0773,  -2.5604,
   84, 1069,  0.0575, -0.0136,  0.0550, 1069,  -1.3705,   0.1145,  -1.8100,
   84, 1081,  0.0428, -0.0388, -0.0333, 1081,  -1.7257,   1.6745,   0.6624,
   84, 1093, -0.0222,  0.0061, -0.1256, 1093,   0.5473,   0.3154,   2.9406,
   84, 1105,  0.0060,  0.0370, -0.0474, 1105,   0.2054,  -0.5882,   0.9907,
   84, 1117, -0.0240,  0.0709, -0.0189, 1117,   1.5800,  -2.1067,   0.5426,
   84, 1129, -0.1320, -0.0114, -0.0286, 1129,   4.8928,  -0.0254,   1.5369,
   84, 1141, -0.0825, -0.0010,  0.0241, 1141,   4.8411,   0.2769,  -0.3609,
   84, 1153, -0.0197,  0.0208,  0.0575, 1153,   3.6239,   0.0637,  -1.3705,
   84, 1165,  0.0822, -0.1094,  0.0428, 1165,   2.2587,   4.0053,  -1.7257,
  108,  373, -0.2867, -0.4151, -0.2036,  373,   1.1094,   2.6413,  -2.0650,
  108,  385, -0.2359, -0.4435, -0.2533,  385,   0.4551,   3.6423,  -1.4195,
  108,  397, -0.2126, -0.3930, -0.2669,  397,   0.3849,   2.5560,  -1.1409,
  108,  409, -0.1643, -0.3318, -0.2677,  409,  -0.5211,   1.5703,  -1.0171,
  108,  421, -0.2014, -0.3141, -0.3484,  421,   0.1185,   1.5428,   1.0496,
  108,  433, -0.2699, -0.2488, -0.4524,  433,   1.3354,   0.6915,   3.6903,
  108,  445, -0.2620, -0.2461, -0.4261,  445,   1.5481,   0.7782,   3.2881,
  108,  457, -0.2276, -0.1739, -0.3716,  457,   1.5368,  -0.3042,   2.1916,
  108,  469, -0.2144, -0.1780, -0.3311,  469,   1.5155,  -0.3882,   1.7091,
  108,  481, -0.1954, -0.2388, -0.2867,  481,   1.3611,   0.8147,   1.1094,
  108,  493, -0.1663, -0.2683, -0.2359,  493,   0.5659,   1.3548,   0.4551,
  108,  505, -0.1982, -0.2415, -0.2126,  505,   1.5258,   1.5870,   0.3849,
  108,  517, -0.1814, -0.2100, -0.1643,  517,   1.6747,   1.2699,  -0.5211,
  108,  529, -0.1534, -0.2085, -0.2014,  529,   1.4537,   1.4758,   0.1185,
  108,  541, -0.0948, -0.1868, -0.2699,  541,   0.1988,   0.9554,   1.3354,
  108,  553, -0.0918, -0.1724, -0.2620,  553,   0.3557,   0.7391,   1.5481,
  108,  565, -0.1240, -0.1885, -0.2276,  565,   1.0076,   1.5254,   1.5368,
  108,  577, -0.1266, -0.1601, -0.2144,  577,   1.2689,   1.5078,   1.5155,
  108,  589, -0.1421, -0.1292, -0.1954,  589,   2.0678,   0.9082,   1.3611,
  108,  601, -0.0839, -0.0736, -0.1663,  601,   1.5667,  -0.1343,   0.5659,
  108,  613, -0.0949, -0.1172, -0.1982,  613,   2.0604,   0.8198,   1.5258,
  108,  625, -0.1164, -0.1083, -0.1814,  625,   2.8418,   0.7117,   1.6747,
  108,  637, -0.1223, -0.1265, -0.1534,  637,   3.3842,   1.4365,   1.4537,
  108,  649, -0.0482, -0.1035, -0.0948,  649,   2.4335,   1.6799,   0.1988,
  108,  661, -0.0183, -0.0656, -0.0918,  661,   2.1169,   1.2942,   0.3557,
  108,  673,  0.0175, -0.0973, -0.1240,  673,   1.9693,   2.2864,   1.0076,
  108,  685,  0.0846, -0.1304, -0.1266,  685,   0.6749,   3.3521,   1.2689,
  108,  697,  0.1286, -0.0933, -0.1421,  697,  -0.5921,   3.1680,   2.0678,
  108,  709,  0.1546, -0.0187, -0.0839,  709,  -1.4942,   1.9481,   1.5667,
  108,  721,  0.1871, -0.0040, -0.0949,  721,  -2.5131,   2.1701,   2.0604,
  108,  733,  0.1949,  0.0712, -0.1164,  733,  -3.1461,   0.9222,   2.8418,
  108,  745,  0.1927,  0.1161, -0.1223,  745,  -3.8304,  -0.0419,   3.3842,
  108,  757,  0.1457,  0.1404, -0.0482,  757,  -3.1137,  -1.0020,   2.4335,
  108,  769,  0.0900,  0.1826, -0.0183,  769,  -2.0745,  -2.1349,   2.1169,
  108,  781, -0.0342,  0.1942,  0.0175,  781,   0.4606,  -2.8547,   1.9693,
  108,  793, -0.0549,  0.1897,  0.0846,  793,   0.4820,  -3.4124,   0.6749,
  108,  805, -0.0399,  0.1710,  0.1286,  805,  -0.1103,  -3.7498,  -0.5921,
  108,  817, -0.0211,  0.1256,  0.1546,  817,  -0.9236,  -2.6672,  -1.4942,
  108,  829, -0.0540,  0.0177,  0.1871,  829,   0.0389,  -0.5537,  -2.5131,
  108,  841, -0.0738, -0.0310,  0.1949,  841,   0.8999,   0.1678,  -3.1461,
  108,  853, -0.0301, -0.0572,  0.1927,  853,   0.4401,   0.3570,  -3.8304,
  108,  865, -0.0298, -0.0304,  0.1457,  865,   0.4741,  -0.5574,  -3.1137,
  108,  877, -0.0651, -0.0407,  0.0900,  877,   1.3670,  -0.4902,  -2.0745,
  108,  889, -0.1404, -0.0745, -0.0342,  889,   3.0181,   0.7361,   0.4606,
  108,  901, -0.1140, -0.0610, -0.0549,  901,   3.0226,   0.9164,   0.4820,
  108,  913, -0.0115,  0.0030, -0.0399,  913,   0.7019,  -0.1644,  -0.1103,
  108,  925,  0.1042, -0.0613, -0.0211,  925,  -1.6093,   1.2649,  -0.9236,
  108,  937,  0.1097, -0.1134, -0.0540,  937,  -1.9278,   2.3779,   0.0389,
  108,  949,  0.0788, -0.1162, -0.0738,  949,  -1.5174,   2.7569,   0.8999,
  108,  961,  0.0630, -0.0695, -0.0301,  961,  -1.3490,   2.0689,   0.4401,
